4.260452207051628193e-01
1.736459012825045889e+00
1.554419894853896977e+00
4.357492662085069579e-01
8.818760669840699506e-01
7.070116204415466399e-02
9.454932279625829494e-01
1.500156599101641453e+00
7.338699204543182031e-01
1.813331447703259158e-02
9.790050689631512038e-01
2.631887393393979035e-01
1.908842701857659474e+00
7.977350018091522443e-01
1.935138202804300711e+00
7.662904331836086769e-01
2.000028845908308206e+00
1.805039163253515877e+00
1.798898410381030155e-01
5.840726466405198325e-01
8.476553510994300211e-05
1.683241278415229525e+00
7.105287717671351366e-01
3.948801255730253756e-01
9.996516505308461475e-02
1.526029399770608919e+00
8.364681814605861021e-01
4.014748242927891342e-01
6.338585826885057006e-01
1.868163608724429103e+00
4.684445218709998304e-01
4.499989159599834809e-02
5.208972584596640587e-01
5.673820881967979179e-01
3.183344290471915583e-01
6.991152374236961897e-01
1.773901128918388581e+00
3.502294419638323220e-01
1.137647078084045305e-01
2.474953210561348094e-01
1.582243207775049010e+00
2.841160193354510533e-01
1.835397764705400503e+00
1.469187135745049222e-01
2.261769958885343490e-01
6.566735809347552522e-01
1.626872107086394292e+00
9.999163082211329767e-01
6.018846810089262256e-01
1.853852482459862117e+00
